Product_Name,Discount,MRP,Selling_Price,Brand,Manufacturer,Series,Colour,Form_Factor,Standing_Screen_Display_Size,Screen_Resolution,Resolution,Package_Dimensions,Item_Model_Number,Processor_Brand,Processor_Type,Processor_Speed,Processor_Count,Memory_Technology,Computer_Memory_Type,Maximum_Memory_Supported,Hard_Disk_Description,Hard_Drive_Interface,Graphics_Coprocessor,Graphics_Chipset_Brand,Graphics_Card_Description,Graphics_RAM_Type,Graphics_Card_RAM_Size,Graphics_Card_Interface,Connectivity_Type,Wireless_Type,Number_of_HDMI_Ports,Optical_Drive_Type,Operating_System,Are_Batteries_Included,Lithium_Battery_Energy_Content,Number_of_Lithium_Ion_Cells,Included_Components,Country_of_Origin,Item_Weight
"HP 255 G9 Ryzen 3 Dual Core AMD Ryzen 3 Processor 3250U DOS - (8 GB/512 GB SSD/AMD Radeon Graphics) 9H237PT Thin and Light Laptop (15.6 inch, Black, 1.47 kg)",-26%,"₹32,342₹32,342","23,990.",‎HP,"‎HP, Techfront china",‎HP 255 G9,‎Black,‎Notebook,‎15.6 Inches,‎1366 x 768 pixels,‎1366 x 768 pixels,‎52.29 x 30.4 x 7.2 cm; 1.5 kg,‎255 G9,‎AMD,‎Ryzen 3 3250U,‎2.6 GHz,‎1,‎DDR4,‎DDR4 SDRAM,‎8 GB,‎SSD,‎Solid State,‎AMD Radeon Graphics,‎AMD,‎Integrated,‎DDR4 SDRAM,,‎Integrated,"‎Bluetooth, Wi-Fi",‎802.11n,‎1,,‎DOS,‎Yes,‎0.84 Watt Hours,‎3,‎charger,‎China,‎1 kg 500 g
"Vantro 200W Car Power Inverter/Laptop Charger with 3 USB (6.2A Max) & 1 C Type(1 * 27WPD) Smart USB Ports, 2 AC Universal Outlets and 12V DC to 220V AC with QC3.0 Model P2",-58%,"₹5,999₹5,999","2,499.",‎VANTRO,"‎Vantro Industries India Pvt. Ltd., Vantro Industries India Pvt. Ltd.",,,,,,,,‎RS-NCPI-22,,,,,,,,,,,,,,,,,,,,,,,,,‎China,‎400 g
"HP 255 G10 7000 Series AMD Ryzen 5 Quad Core 7520U 2.8Ghz Upto 4.3Ghz - (8 GB/512 GB SSD/AMD Radeon Graphics/Windows 11) 255 G10 Thin and Light Laptop (15.6 inch, Matt Silver, 1.45 kg)",-45%,"₹55,000₹55,000","30,400.",‎HP,"‎Techfront China, Techfront China HP Sales",‎HP 255,‎Matt Silver,‎Clamshell,‎15.6 Inches,‎1366 x 768 pixels,‎1366 x 768 pixels,‎52.29 x 31.5 x 6.5 cm; 1.47 kg,‎HP 255,‎AMD,‎Ryzen 5,‎3.6 GHz,‎1,‎DDR4,,‎8 GB,‎SSD,,,‎AMD,‎Integrated,‎DDR4 SDRAM,,‎Integrated,,,,,‎Windows 11,‎Yes,‎41 Watt Hours,‎3,‎Laptop Chager,,‎1 kg 470 g
"HP 15 (2025), AMD Ryzen 3 7320U Quad Core - (16 GB/512 GB SSD/AMD Radeon Graphics/Windows 11 Home) Thin and Light Business Laptop/15.6"" FHD Display/Turbo Silver/1.5 kg/MS Office 2021",-62%,"₹75,000₹75,000","28,240.",‎HP,‎HP,‎HP 15,‎Turbo Silver,‎Laptop,‎15.6 Inches,‎1920 x 1080 pixels,‎1920 x 1080 pixels,‎32.4 x 22.5 x 1.8 cm; 1.5 kg,‎HP 15,‎AMD,‎Ryzen 3,‎2.4 GHz,‎4,‎Lpddr 5,‎DDR5 RAM,‎16 GB,‎SSD,‎Solid State,‎AMD Radeon Graphics,‎AMD,‎Integrated,‎Shared,,‎Integrated,"‎Bluetooth, Wi-Fi","‎802.11ax, Bluetooth",‎1,,‎Windows 11 Home,‎Yes,‎65 Watt Hours,‎2,"‎LAPTOP, POWER ADAPTER, USER GUIDE",,‎1 kg 500 g
"DELL Wyse 5470 (2025) Intel Celeron Quad Core N4100 - (8 GB/256 GB SSD/16 GB EMMC Storage/Intel UHD Graphics/Windows 11 Home) Thin and Light Business Laptop/14.0"" HD Display/Black/1.4 kg/MSO 2021",-43%,"₹44,990₹44,990","25,711.",‎Dell,‎DELL,‎WYSE 5470,‎Black,‎Laptop,‎14 Inches,‎1366 x 768 pixels,‎1366 x 768 pixels,‎47.2 x 29.4 x 8.1 cm; 1.76 kg,‎5470-5705,‎Intel,‎Celeron,‎2.4 GHz,‎2,‎DDR4,‎DDR4 SDRAM,‎16 GB,‎SSD,‎Solid State,‎Intel UHD Graphics,‎Intel,‎Integrated,‎Shared,,‎Integrated,"‎Bluetooth, Wi-Fi","‎802.11ax, Bluetooth",‎1,,‎Windows 11 Home,‎Yes,‎62 Watt Hours,‎3,"‎LAPTOP, POWER ADAPTER, USER GUIDE",,‎1 kg 760 g
"Microsoft New Surface Pro (11Th Edition) - Windows 11 Home Copilot + Pc - 13"" LCD Pixelsense Touchscreen - Qualcomm Snapdragon X Plus (10 Core,Wi-Fi) - 16Gb Ram - 256Gb Ssd - Platinum - Zhx-00014",-12%,"₹1,18,999₹1,18,999","1,04,990.",‎Microsoft,"‎Maintek Computer (Suzhou) Co. Ltd. 233 Jingfeng Rd. Suzhou New District, Jiangsu Province China 215011, Microsoft",‎Surface Pro,‎Platinum,‎Detachable,‎13 Inches,‎2880 x 1920 pixels,‎2880 x 1920 pixels,‎30.8 x 22.8 x 4.9 cm; 895 g,‎ZHX-00014,‎Qualcomm,,‎3.4 GHz,‎1,,‎DDR5 RAM,,‎SSD,,‎Qualcomm,‎Qualcomm,‎Integrated,‎DDR5 SDRAM,,‎Integrated,"‎Bluetooth, Wi-Fi",‎802.11g,,,‎Windows 11 Home,‎Yes,‎48 Watt Hours,‎4,"‎Manual Book, PSU, Power Adopter, QSG, Safety and Warranty documents",‎China,‎895 g
amazon basics Vertical Laptop Stand | Space-Saving Design | Scratch-Resistant | Fits All Laptops Up to 17.3 inches (43.94cm),-57%,"₹1,749₹1,749",759.,‎amazon basics,"‎iSmart Technology, iSmart Technology, 78/U/G/F Dilshad Garden, Delhi 110095, IN",‎ABVTCLLAPSML,‎Black - Vertical Laptop Stand - Ver 2,‎Stand,,,,,‎ABVTCLLAPSML,,,,,,,,,,,,,,,,,,,,,,,,‎1 X Laptop Stand,‎India,‎493 g
"Acer Aspire 3, 13th Gen, Intel Core i5-1334U Processor Laptop with 35.56 cm (14"") FHD LED-Backlit IPS Display (16GB RAM/512GB SSD/Intel Graphics/Win11Home) A324-53 Backlit Keyboard Steel Gray 1.45KG",-36%,"₹66,999₹66,999","42,970.",‎acer,"‎Acer, Tech Front Chongqing Computer Co Ltd 18 ZONGBAO ROAD SHAPINGBA DISTRICT Chongqing China 401332",‎Aspire 3,"‎Gray, 16GB/512GB/14.1""",‎Laptop,‎14 Inches,‎1920 x 1080 pixels,‎1920 x 1080 pixels,‎45.4 x 31.6 x 9.4 cm; 1.45 kg,‎A324-51,‎Intel,‎Core i5,‎3.3 GHz,‎1,‎DDR4,‎DDR4 SDRAM,‎64 GB,‎SSD,‎Solid State,,‎Intel,‎Integrated,‎DDR4 SDRAM,,‎Integrated,"‎Bluetooth, Wi-Fi",‎Bluetooth,‎1,,‎Windows 11 Home,‎Yes,‎45.6 Watt Hours,‎2,"‎1U (contains Laptop 1N, Power cord 1N, Adapter 1N, User Manual 1N)",,‎1 kg 450 g
"HP Laptop 14, AMD Ryzen 5 7520U, 14-inch (35.6 cm), FHD, 8GB LPDDR5, 512GB SSD, AMD Radeon Graphics, FHD Camera w/Privacy Shutter, Backlit KB (Win 11, MSO 2021, Silver, 1.4 kg), em0026AU",-36%,"₹55,691₹55,691","35,490.",‎HP,"‎HP, HP India Sales Pvt. Ltd.",‎14-em0026AU,‎Natural Silver,‎Netbook,‎35.6 Centimetres,‎1920 x 1080 pixels,‎1920 x 1080 pixels,,‎14-em0026AU,‎AMD,‎Ryzen 5,‎4.3 GHz,‎1,‎DDR4,‎DDR4 SDRAM,‎8 GB,‎SSD,‎USB,‎AMD Radeon Graphics,‎AMD,‎Integrated,‎VRAM,,‎Integrated,‎Bluetooth,"‎802.11bgn, Bluetooth",‎1,,‎Windows 11 Home,‎Yes,‎41 Watt Hours,‎3,"‎Laptop, Power Adapter, User Manual",,‎1 kg 410 g
"Lenovo IdeaPad 3, Intel Core i3-1215U, 12th Gen, 8GB RAM, 512GB SSD, FHD, 14""/35.5cm, Windows 11, MSOffice 2021, Arctic Grey, 1.43Kg, 82RJ00FUIN, 1 Year Warranty, 3months Game Pass, Thin& Light Laptop",-45%,"₹55,190₹55,190","30,490.",‎Lenovo,"‎Lenovo, One of the below: Hefei Bitland Information Technology Co.,Ltd - No.4088 Jiuxiu Road National Hefei economic & technology development area Hefei Anhui China LCFC（Hefei) Electronics Technology Co., Ltd. - NO.1-3188,YUNGU ROAD, HEFEI EXPORT PROCESSING ZONE. ANHUI PROVINCE,CHINA Tech-Com(Shanghai) Computer Co Ltd - No.6 Ln.58,San-Zhuang Rd., Songjiang EPZ ShangHai, China Wistron InfoComm (Kunshan) Co.Ltd - 168# First Avenue, Kunshan Export Processing Zone, Kunshan, Jiangsu, China Compal information technology (kunshan) CO., LTD. - Address: No. 58, the 1st street, Kunshan Export Processing Zone, Jiangsu, P.R.O.C. CHINA Kunshan Hichain storage Co. Ltd - No. 88 Xinxiang Road Avenue Kunshan CBZ Wujiang Hichain warehousing LTD - No.2088 Pangjin road, Wujiang economic development area, Jiangsu, China",‎IdeaPad,‎i3-12th | Office 21,‎Thin & Light,‎14 Inches,‎1920 x 1080 pixels,‎1920 x 1080 pixels,‎48.2 x 29.8 x 7.4 cm; 1.43 kg,‎14IAU7,‎Intel,‎Core i3,‎1.2 GHz,‎6,‎DDR4,‎DDR4 SDRAM,‎8 GB,‎SSD,‎Solid State,‎Intel UHD Graphics,‎Intel,‎Integrated,‎DDR4 SDRAM,,‎Integrated,"‎Bluetooth, Wi-Fi",‎Bluetooth,‎1,‎No Optical Drive,"‎Windows 11 Home 64, English",‎Yes,‎38 Watt Hours,‎3,"‎Laptop, Power Adapter, User Manual",‎China,‎1 kg 430 g
"HP 255 G10, AMD Ryzen 3 7320U Quad Core DOS -(8 GB/512 GB SSD/AMD Radeon Graphics) Thin and Light Business Laptop/15.6"" HD Display/Turbo Silver/1.5 Kg",-27%,"₹37,123₹37,123","27,240.",‎HP,"‎HP, HP INDIA PRIVATE LIMITED",‎HP 15,‎Turbo Silver,‎Laptop,‎15.6 Inches,‎1366 x 768 pixels,‎1366 x 768 pixels,‎56.7 x 32.1 x 7.2 cm; 1.5 kg,‎HP 15,‎AMD,‎Ryzen 3,‎2.4 GHz,‎4,‎DDR4,‎DDR4 SDRAM,‎8 GB,‎SSD,‎Solid State,‎AMD Radeon Graphics,‎AMD,‎Integrated,‎Shared,,‎Integrated,"‎Bluetooth, Wi-Fi","‎802.11ax, Bluetooth",‎1,,‎DOS,‎Yes,‎41 Watt Hours,‎3,"‎LAPTOP, POWER ADAPTER, USER GUIDE",‎China,‎1 kg 500 g
"Lenovo IdeaPad Slim 5 Ryzen 7 7735HS (16GB RAM/512GB SSD/Integrated AMD Radeon 680M Graphics/WUXGA IPS Display/13.3"" (33.7cm)/Windows 11/Office Home 2024/Backlit KB/Grey/1.15Kg), 83J2000HIN Laptop",-23%,"₹79,890₹79,890","61,400.",‎Lenovo,"‎Lenovo, One of the below: Hefei Bitland Information Technology Co.,Ltd - No.4088 Jiuxiu Road National Hefei economic & technology development area Hefei Anhui China LCFC（Hefei) Electronics Technology Co., Ltd. - NO.1-3188,YUNGU ROAD, HEFEI EXPORT PROCESSING ZONE. ANHUI PROVINCE,CHINA Tech-Com(Shanghai) Computer Co Ltd - No.6 Ln.58,San-Zhuang Rd., Songjiang EPZ ShangHai, China Wistron InfoComm (Kunshan) Co.Ltd - 168# First Avenue, Kunshan Export Processing Zone, Kunshan, Jiangsu, China Compal information technology (kunshan) CO., LTD. - Address: No. 58, the 1st street, Kunshan Export Processing Zone, Jiangsu, P.R.O.C. CHINA Kunshan Hichain storage Co. Ltd - No. 88 Xinxiang Road Avenue Kunshan CBZ Wujiang Hichain warehousing LTD - No.2088 Pangjin road, Wujiang economic development area, Jiangsu, China",‎IdeaPad Slim 5,‎Cloud Grey,‎Thin & Light,‎13.3 Inches,‎1920 x 1200 pixels,‎1920 x 1200 pixels,‎46.29 x 28.9 x 8.1 cm; 1.15 kg,‎13ARP10,‎AMD,‎AMD Ryzen 7,‎3.2 GHz,‎8,‎Lpddr 5,‎DDR5 RAM,‎16 GB,‎SSD,‎PCIE x 4,‎Integrated AMD Radeon 680M Graphics,‎AMD,‎Integrated,‎Shared,,‎Integrated,‎Wi-Fi,‎Bluetooth,‎1,‎No Optical Drive,‎Windows 11 Home,‎Yes,‎54.7 Watt Hours,‎4,"‎Laptop, Power Adapter, User Guide",,‎1 kg 150 g
"HP 15 (2025), Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Intel UHD Graphics/Windows 11 Pro) Thin and Light Business Laptop/15.6"" HD Display/Ash Grey/1.5 kg/MS Office 2021",-59%,"₹82,990₹82,990","34,100.",‎HP,‎HP,‎HP 15,‎Ash Grey,‎Laptop,‎15.6 Inches,‎1366 x 768 pixels,‎1366 x 768 pixels,‎52.29 x 31.4 x 6.7 cm; 1.5 kg,‎HP 15,‎Intel,‎Core i3,‎4.5 GHz,‎6,‎DDR4,‎DDR4 SDRAM,‎16 GB,‎SSD,‎Solid State,‎Intel UHD Graphics,‎Intel,‎Integrated,‎Shared,,‎Integrated,"‎Bluetooth, Wi-Fi","‎802.11ax, Bluetooth",‎1,,‎Windows 11 Pro,‎Yes,‎42 Watt Hours,‎3,"‎LAPTOP, POWER ADAPTER, USER GUIDE",,‎1 kg 500 g
"ASUS TUF Gaming A15, AMD Ryzen 7 7435HS, NVIDIA GeForce RTX 3050, 16GB RAM, 1TB SSD, FHD 144Hz 250 nits, 15.6"", Windows 11, Black, 2.30KG, FA566NCR-HN117W Gaming Laptop",-22%,"₹85,990₹85,990","66,990.",‎ASUS,"‎ASUS, INVENTEC (CHONGQING) CORPORATION, NO.66, WEST DISTRICT 2ND RD, SHAPINGBA DISTRICT, CHONGQING, CHINA 401331",‎ASUS TUF Gaming A15,‎Black R7 | RTX 3050 - 1TB,‎Laptop,‎15.6 Inches,‎512,‎512,‎42.9 x 31.2 x 10.2 cm; 2.3 kg,‎FA566NCR-HN117W,‎AMD,‎AMD Ryzen 7,‎3.1 GHz,‎8,"‎32, DDR5, GB",‎DDR5 RAM,‎16 GB,‎SSD,‎USB 3.2,‎NVIDIA GeForce RTX 3050,‎NVIDIA,‎Dedicated,‎GDDR6,,‎PCI Express,‎Wi-Fi,‎Bluetooth,‎1,‎No Optical,‎Windows 11,‎Yes,‎48 Watt Hours,‎3,"‎Laptop, Charging Adapter & User Manual",,‎2 kg 300 g
"HP 14, 13th Gen Intel Core i5-1335U, 16GB DDR4, 512GB SSD, (Win 11, Office 21, Silver, 1.4kg), Anti-Glare, IPS, 14-inch(35.6cm) FHD Laptop, Intel Iris Xe Graphics, FHD Camera, Backlit KB, gr0001TU",-38%,"₹85,000₹85,000","52,990.",‎HP,"‎HP, HP India Sales Pvt. Ltd.",‎14-gr0001TU,‎Silver-13th Gen i5,‎laptop,‎14 Inches,‎1920 x 1080 pixels,‎1920 x 1080 pixels,‎45 x 30.8 x 6.9 cm; 1.4 kg,‎A47CWPA,‎Intel,‎Core i5,‎4.6 GHz,‎1,‎DDR4,‎DDR4 SDRAM,‎16 GB,‎SSD,‎Solid State,‎Intel Iris Xe Graphics,‎Intel,‎Integrated,‎DDR4 SDRAM,,‎Integrated,"‎wifi, bluetooth, usb, hdmi",,‎1,,‎Windows 11 Home,‎Yes,‎41 Watt Hours,‎3,"‎Laptop, Power Adapter, User Manual",,‎1 kg 400 g
"ASUS Vivobook 16, AMD Ryzen AI 7 350, AI PC(AMD Radeon iGPU/16GB RAM/512GB SSD/FHD+/16""/60Hz/Backlit Keyboard/42Whr/Windows 11/M365 Basic (1Year)*/Office Home 2024/Cool Silver/1.88 Kg) M1607KA-MB134WS",-28%,"₹93,990₹93,990","67,990.",‎ASUS,"‎ASUS, INVENTEC (CHONGQING) CORPORATION, NO.66, WEST DISTRICT 2ND RD, SHAPINGBA DISTRICT, CHONGQING, CHINA 401331 JIANGSU, CHINA-215300",‎ASUS Vivobook 16,‎Cool Silver,‎vivobook,‎16 Inches,‎1920 x 1200 pixels,‎1920 x 1200 pixels,‎49.2 x 31 x 6.6 cm; 1.88 kg,‎M1607KA-MB134WS,‎AMD,‎Ryzen AI,‎2 GHz,‎8,‎DDR5,‎DDR5 RAM,‎16 GB,‎SSD,‎USB,‎AMD Radeon Graphics,‎AMD,‎Integrated,‎Shared,,‎Integrated,‎Bluetooth,‎Bluetooth,‎1,‎No Optical Storage,‎Windows 11 Home,‎Yes,‎42 Watt Hours,‎3,"‎Laptop, Power Adaptor, User Guide, Warranty Documents",‎China,‎1 kg 880 g
"Lenovo IdeaPad Slim 3, Intel Core i5-12450H, 12th Gen, 16GB RAM, 512GB SSD, FHD IPS, 14""/35.5cm, Windows 11, MS Office Home 2024, Grey, 1.37Kg, 83EQ0073IN, 1Yr ADP Free, Thin & Light Laptop",-23%,"₹65,900₹65,900","50,999.",‎Lenovo,"‎Lenovo, One of the below: Hefei Bitland Information Technology Co.,Ltd - No.4088 Jiuxiu Road National Hefei economic & technology development area Hefei Anhui China LCFC（Hefei) Electronics Technology Co., Ltd. - NO.1-3188,YUNGU ROAD, HEFEI EXPORT PROCESSING ZONE. ANHUI PROVINCE,CHINA Tech-Com(Shanghai) Computer Co Ltd - No.6 Ln.58,San-Zhuang Rd., Songjiang EPZ ShangHai, China Wistron InfoComm (Kunshan) Co.Ltd - 168# First Avenue, Kunshan Export Processing Zone, Kunshan, Jiangsu, China Compal information technology (kunshan) CO., LTD. - Address: No. 58, the 1st street, Kunshan Export Processing Zone, Jiangsu, P.R.O.C. CHINA Kunshan Hichain storage Co. Ltd - No. 88 Xinxiang Road Avenue Kunshan CBZ Wujiang Hichain warehousing LTD - No.2088 Pangjin road, Wujiang economic development area, Jiangsu, China",‎IdeaPad,‎i5-12th | FHD IPS | Office 2024,‎Thin & Light,‎14 Inches,‎1920 x 1080 pixels,‎1920 x 1080 pixels,‎48.4 x 29.8 x 7.2 cm; 1.37 kg,‎14IAH8,‎Intel,‎Core i5 Family,‎2 GHz,‎8,‎DDR5,‎DDR5 RAM,‎16 GB,‎512GB NVMe M.2 SSD,‎USB,‎Intel UHD Graphics,‎Intel,‎Integrated,‎Shared,,‎Integrated,‎Wi-Fi,‎802.11n,‎1,‎No Optical Drive,‎Windows 11 Home,‎Yes,‎47 Watt Hours,‎4,"‎Laptop, Power Adapter, User Guide",,‎1 kg 370 g
"Apple 2025 MacBook Air (15-inch, Apple M4 chip with 10-core CPU and 10-core GPU, 16GB Unified Memory, 256GB) - Silver",-3%,"₹1,24,900₹1,24,900","1,20,990.",‎Apple,"‎Apple, Apple Inc, One Apple Park Way, Cupertino, CA 95014, USA. or Apple India Private Limited 13th Floor, Prestige Minsk Square, Municipal No. 6, Cubbon Road, Bengaluru, Karnataka - 560001, India","‎15-inch MacBook Air (M4, 2025)",‎Silver,,‎15.3 Inches,,‎2880 x 1864 Pixels,‎42.7 x 32.1 x 9.2 cm; 1.51 kg,‎MW1G3HN/A,‎Apple,‎Apple M4,‎0.01 GHz,‎10,‎Unified Memory,,‎24 GB,‎SSD,,‎Apple Integrated Graphics,‎Apple,‎Integrated,‎DDR5 SDRAM,,‎Integrated,,,,,‎Mac OS,‎Yes,‎66.5 Watt Hours,‎6,"‎15-inch MacBook Air, USB-C Power Adapter, USB-C to MagSafe 3 Cable (2m)",‎China,‎1 kg 510 g
"HP Professional 15 (2025), Intel Core i5 13th Gen 1334U - (32 GB/512 GB SSD/Intel Iris Xe Graphics/Windows 11 Pro) Thin and Light Business Laptop/15.6"" FHD Display/Backlit/Turbo Silver/1.5 kg/MSO 2021",-45%,"₹98,990₹98,990","54,000.",‎HP,‎HP,‎HP 15,‎Turbo Silver,‎Laptop,‎15.6 Inches,‎1920 x 1080 pixels,‎1920 x 1080 pixels,‎36 x 22 x 1.6 cm; 1.5 kg,‎HP 15,‎Intel,‎Core i5,‎4.6 GHz,‎10,‎DDR4,‎DDR4 SDRAM,‎32 GB,‎SSD,‎Solid State,‎Intel Iris Xe Graphics,‎Intel,‎Integrated,‎Shared,,‎Integrated,‎Bluetooth,"‎802.11ax, Bluetooth",‎1,,‎Windows 11 Pro,,‎42 Watt Hours,‎3,"‎LAPTOP, POWER ADAPTER, USER GUIDE",,‎1 kg 500 g
"DELL 15 (2020) Intel Core i3 11th Gen 1115U - (4 GB/256 GB SSD/Intel UHD Graphics/Windows 9 Pro) /15.6"" HD Display/Smoky Black/1.5 kg/MSO 1995/1 Year ADP Warranty",-58%,"₹84,990₹84,990","35,460.",‎Dell,‎DELL,‎Latitude 14,‎Smoky Black,‎Laptop,‎15.6 Inches,‎1366 x 768 pixels,‎1366 x 768 pixels,‎33 x 21 x 1.6 cm; 1.5 kg,‎DELL 15,‎Intel,‎Core i3,‎3.3 GHz,‎6,‎DDR5,‎DDR5 RAM,‎32 GB,‎SSD,‎Solid State,‎Intel UHD Graphics,‎Intel,‎Integrated,‎Shared,,‎Integrated,"‎Bluetooth, Wi-Fi","‎802.11ax, Bluetooth",‎1,,‎Windows 11 Pro,,‎38 Watt Hours,‎2,"‎LAPTOP, POWER ADAPTER, USER GUIDE",,‎1 kg 500 g
"ASUS Vivobook 16, Intel Core i7-12700H, 16GB DDR4, 512GB SSD, WUXGA 16:10 60Hz, 16""/40.64cm, Windows 11, MS Office 2021, Transparent Silver, 1.88KG, X1605ZAC-MB741WS, Intel Iris Xe Graphics Laptop",-36%,"₹85,990₹85,990","54,990.",‎ASUS,"‎ASUS, DIGITEK (CHONGQING) LIMITED B01 SEC C AIRPORT FUNCTION ZONE LIANGLU CUNTAN FREE TRADE PORT AREA, YUBEI DISTRICT CHONGQING CHINA",‎ASUS Vivobook 16,‎Transparent Silver,‎Laptop,‎16 Inches,‎1920 x 1200 pixels,‎1920 x 1200 pixels,‎48.5 x 31.6 x 6.6 cm; 1.88 kg,‎X1605ZAC-MB741WS,‎Intel,‎Intel Core i7,‎2.3 GHz,‎8,‎DDR4,‎DDR4 SDRAM,‎16 GB,‎SSD,‎USB 3.2,‎Intel Iris Xe Graphics,‎Intel,‎Integrated,‎GDDR6,,‎PCI Express,‎Wi-Fi,‎Bluetooth,‎1,‎No Optical Storage,‎Windows 11 Home,‎Yes,‎42 Watt Hours,‎3,"‎Laptop, Adaptor & User Guide",‎China,‎1 kg 880 g
"ASUS Vivobook 16X, 16"" FHD+ (1920 x 1200), Intel Core i5-13420H, (16GB RAM/512GB SSD/RTX 3050/Windows 11/M365 Basic (1Year)*/Office Home 2024/Cool Silver/1.80 kg), K3605VC-RP413WS",-32%,"₹89,990₹89,990","61,500.",‎ASUS,"‎ASUS, TECH FRONT ( CHONGQING) Computer Co. Ltd, NO 18 , Zongbao Road, Shapingba Dist,Chongquing, China",‎ASUS Vivobook 16X,‎Silver | RTX 3050 | MSO,‎vivobook,‎16 Inches,‎1920 x 1200 pixels,‎1920 x 1200 pixels,‎48.6 x 31 x 6.5 cm; 1.8 kg,‎K3605VC-RP413WS,‎Intel,‎Intel Core i5,‎2.1 GHz,‎8,‎DDR4,‎DDR4 SDRAM,‎16 GB,‎SSD,‎USB,‎NVIDIA GeForce RTX 3050,‎NVIDIA,‎Integrated,‎Shared,,‎Integrated,‎Wi-Fi,‎Bluetooth,‎1,‎No Optical Storage,‎Windows 11 Home,‎Yes,‎50 Watt Hours,‎3,"‎Laptop, Power Adaptor, User Guide, Warranty Documents",,‎1 kg 800 g
"ASUS Vivobook 15,13th Gen,Intel Core i7-13620H(Intel UHD iGPU/16GB RAM/512GB SSD/FHD/15.6""/60Hz/Backlit Keyboard/Windows 11/M365 Basic (1Year)*/Office Home 2024/Quiet Blue/1.70 kg) X1502VA-BQ838WS",-31%,"₹85,990₹85,990","58,990.",‎ASUS,"‎ASUS, DIGITEK (CHONGQING) Limited, B01 SEC C Airport Function Zone Lianglu Cuntan Free Trade Port Area, Yubei District, China",‎ASUS Vivobook 15,‎Quiet Blue,‎Clamshell,‎15.6 Inches,‎1920 x 1080 pixels,‎1920 x 1080 pixels,‎48.2 x 29.3 x 6.7 cm; 1.7 kg,‎X1502VA-BQ838WS,‎Intel,‎Core i7,‎2.4 GHz,‎10,‎DDR4,‎DDR4 SDRAM,‎16 GB,‎SSD,‎USB,,‎Intel,‎Integrated,‎Shared,,‎Integrated,‎Wi-Fi,‎802.11ax,‎1,‎No Optical Storage,‎Windows 11 Home,‎Yes,‎42 Watt Hours,‎3,"‎Laptop, Power Adaptor, User Guide, Warranty Documents",‎China,‎1 kg 700 g
"Dell 15 Thin & Light Laptop, Intel Core i5-1235U Processor/16GB DDR4 + 512GB SSD/Intel UHD Graphics/15.6"" (39.62cm) FHD Display/Win 11 + MSO'21/15 Month McAfee/Carbon Black/Spill Resistant KB/1.69kg",-25%,"₹69,544₹69,544","51,990.",‎Dell,"‎Dell India Pvt Ltd, Dell India Pvt Ltd",‎Vostro,"‎16GB, Carbon Black",‎traditional laptop,‎15.6 Inches,‎1920 x 1080 pixels,‎1920 x 1080 pixels,,‎Vostro 3520,‎Intel,‎Core i5,‎4.4 GHz,‎1,‎DDR4,‎DDR4 SDRAM,‎16 GB,‎SSD,‎Solid State,‎Intel UHD Graphics,‎Intel,‎Integrated,‎Shared,,‎Integrated,"‎Bluetooth, Wi-Fi","‎802.11ac, Bluetooth",‎1,,‎Windows 11 Home,‎Yes,‎2.6 Watt Hours,‎4,"‎‎‎Laptop, Battery, AC Adapter, User Guide, Manuals",‎China,‎1 kg 690 g
"Lenovo IdeaPad Slim 3, Intel Core i5-12450H 12th Gen, 16GB RAM, 512GB SSD, FHD 250Nits, 14""/35.5cm, Windows 11, MSOffice 21, Grey, 1.37Kg, 83EQ005VIN,1Yr Warranty,Alexa Built-in,3 mon. GamePass Laptop",-12%,"₹57,999₹57,999","50,800.",‎Lenovo,"‎Lenovo, One of the below: Hefei Bitland Information Technology Co.,Ltd - No.4088 Jiuxiu Road National Hefei economic & technology development area Hefei Anhui China LCFC（Hefei) Electronics Technology Co., Ltd. - NO.1-3188,YUNGU ROAD, HEFEI EXPORT PROCESSING ZONE. ANHUI PROVINCE,CHINA Tech-Com(Shanghai) Computer Co Ltd - No.6 Ln.58,San-Zhuang Rd., Songjiang EPZ ShangHai, China Wistron InfoComm (Kunshan) Co.Ltd - 168# First Avenue, Kunshan Export Processing Zone, Kunshan, Jiangsu, China Compal information technology (kunshan) CO., LTD. - Address: No. 58, the 1st street, Kunshan Export Processing Zone, Jiangsu, P.R.O.C. CHINA Kunshan Hichain storage Co. Ltd - No. 88 Xinxiang Road Avenue Kunshan CBZ Wujiang Hichain warehousing LTD - No.2088 Pangjin road, Wujiang economic development area, Jiangsu, China",‎IdeaPad,‎12th Gen i5 | 16GB | 512GB SSD,‎Thin & Light,‎14 Inches,‎1920 x 1080 pixels,‎1920 x 1080 pixels,,‎14IAH8,‎Intel,‎Core i5-12450H,‎2 GHz,‎8,‎Lpddr 5,‎DDR5 RAM,‎16 GB,‎SSD,‎PCIE x 4,‎Intel UHD Graphics,‎Intel,‎Integrated,‎Shared,,‎Integrated,"‎Bluetooth, Wi-Fi",‎Bluetooth,‎1,‎No Optical Drive,‎Windows 11 Home,‎Yes,‎47 Watt Hours,‎4,‎Laptop,,‎2 kg 150 g
